accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,NumQtrsPerOrder,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode,Average_years_taken_per order,Orders year wise,FirstOrderedDate_Year,FirstOrderedDate_Month,FirstOrderedDate_Week,FirstOrderedDate_Day,FirstOrderedDate_Dayofweek,LastOrderedDate_Year,LastOrderedDate_Month,LastOrderedDate_Week,LastOrderedDate_Day,LastOrderedDate_Dayofweek
808833.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,341.0,5.0,285.0,8,2,3.0,5,2020,7,30,22,2,2020,7,30,22,2
818984.0,0,1,1,1,0,1,42.0,126.0,0,13.0,1.0,1,0,1,663.0,87.0,14142.2,5,0,1.0,3,2019,9,36,4,2,2021,6,23,11,4
816462.0,0,1,1,1,0,1,19.0,57.0,0,35.0,1.0,1,1,0,894.0,946.0,104308.48,6,2,1.0,3,2019,1,3,16,2,2021,5,20,17,0
283363.0,0,1,0,0,1,2,37.0,111.0,1,5.0,1.0,0,1,0,861.0,8.0,4374.5,8,2,3.0,4,2019,2,8,18,0,2019,8,35,26,0
287237.0,0,0,1,0,1,2,14.0,42.0,1,3.0,-1.0,0,0,1,444.0,4.0,4108.0,7,2,3.0,5,2020,4,15,10,4,2020,5,19,8,4
774689.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,0,1,173.0,1.0,686.51,9,2,3.0,6,2021,1,1,6,2,2021,1,1,6,2
805640.0,0,1,1,1,0,2,34.0,102.0,1,21.0,1.0,1,0,0,798.0,381.0,112967.35,5,2,1.0,3,2019,4,17,22,0,2021,2,6,11,3
810006.0,0,1,1,1,0,1,227.0,681.0,0,4.0,3.0,1,0,1,741.0,10.0,2406.4300000000003,8,2,1.0,3,2019,6,25,18,1,2021,6,23,11,4
821366.0,0,1,1,0,1,2,56.0,168.0,1,7.0,2.0,1,0,0,770.0,20.0,10798.0,6,2,2.0,0,2019,5,21,20,0,2020,7,29,15,2
776231.0,0,1,1,1,0,1,65.0,195.0,0,10.0,2.0,1,0,0,896.0,25.0,17016.0,7,2,1.0,3,2019,1,3,14,0,2021,6,24,16,2
806160.0,0,1,0,0,1,2,79.0,237.0,1,3.0,1.0,1,0,0,803.0,4.0,2718.32,8,2,3.0,4,2019,4,16,17,2,2019,9,39,23,0
821385.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,907.0,5.0,607.0,11,2,3.0,4,2019,1,1,3,3,2019,1,1,3,3
817244.0,0,1,1,1,0,1,16.0,48.0,0,19.0,2.0,1,1,0,896.0,127.0,52522.43,6,2,1.0,3,2019,1,3,14,0,2021,6,24,15,1
280467.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,748.0,3.0,1860.0,9,2,3.0,4,2019,6,24,11,1,2019,6,24,11,1
716960.0,0,1,1,0,1,1,517.0,1551.0,0,2.0,5.0,1,0,1,809.0,6.0,4936.28,8,2,2.0,0,2019,4,15,11,3,2020,9,37,9,2
746958.0,0,1,0,0,1,2,103.0,309.0,1,3.0,2.0,1,0,1,843.0,3.0,13647.6,7,2,3.0,4,2019,3,10,8,4,2019,9,40,30,0
729748.0,0,0,1,1,0,1,187.0,561.0,0,2.0,2.0,1,0,0,206.0,2.0,2259.0,8,2,2.0,2,2020,12,49,4,4,2021,6,23,9,2
822690.0,0,0,0,1,0,2,11.0,33.0,1,2.0,-1.0,1,0,0,143.0,2.0,1976.0,8,2,3.0,6,2021,2,5,5,4,2021,2,7,16,1
822243.0,0,1,0,0,1,2,131.0,393.0,1,2.0,1.0,1,0,1,768.0,8.0,4492.8,7,2,3.0,4,2019,5,21,22,2,2019,9,40,30,0
802225.0,0,0,0,1,0,1,52.0,156.0,0,2.0,-1.0,1,0,1,150.0,5.0,414.6,8,2,3.0,6,2021,1,4,29,4,2021,3,12,22,0
807623.0,0,1,1,1,0,1,136.0,408.0,0,7.0,2.0,1,0,0,840.0,70.0,14616.06,5,0,1.0,3,2019,3,11,11,0,2021,5,18,3,0
822922.0,0,1,1,1,0,1,8.0,24.0,0,66.0,1.0,1,0,0,851.0,182.0,153082.31,6,2,1.0,3,2019,2,9,28,3,2021,6,23,11,4
824427.0,0,1,0,1,1,2,10.0,30.0,1,13.0,7.0,1,0,0,817.0,29.0,26776.0,5,2,2.0,1,2019,4,14,3,2,2021,3,13,30,1
270613.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,804.0,2.0,29.08,11,0,3.0,4,2019,4,16,16,1,2019,4,16,16,1
807732.0,0,1,1,1,0,1,32.0,96.0,0,22.0,1.0,0,1,0,871.0,34.0,17974.77,6,2,1.0,3,2019,2,6,8,4,2021,5,19,10,0
283002.0,0,1,1,0,1,1,116.0,348.0,0,3.0,3.0,1,0,1,546.0,8.0,3118.3,6,2,2.0,0,2019,12,1,30,0,2020,8,34,19,2
276385.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,648.0,1.0,456.72,10,2,3.0,4,2019,9,38,19,3,2019,9,38,19,3
815815.0,0,1,0,1,1,1,58.0,174.0,0,5.0,2.0,1,0,1,759.0,33.0,10614.0,5,2,2.0,1,2019,5,22,31,4,2021,3,10,10,2
824585.0,0,1,1,1,0,1,11.0,33.0,0,60.0,1.0,1,0,0,873.0,379.0,84905.44999999995,6,2,1.0,3,2019,2,6,6,2,2021,6,24,17,3
807178.0,0,1,1,1,0,1,64.0,192.0,0,11.0,2.0,1,0,0,864.0,15.0,8633.32,8,0,1.0,3,2019,2,7,15,4,2021,4,14,9,4
286854.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,98.0,3.0,470.0,8,2,3.0,6,2021,3,12,22,0,2021,3,12,22,0
779507.0,0,1,1,1,0,1,47.0,141.0,0,12.0,2.0,1,0,0,872.0,27.0,19407.4,7,2,1.0,3,2019,2,6,7,3,2021,5,18,3,0
824996.0,0,1,1,0,1,2,28.0,84.0,1,8.0,1.0,1,0,0,873.0,27.0,15657.17,7,0,2.0,0,2019,2,6,6,2,2020,5,22,26,1
807399.0,0,1,1,0,1,2,68.0,204.0,1,5.0,2.0,1,0,0,797.0,17.0,8851.75,7,2,2.0,0,2019,4,17,23,1,2020,3,14,30,0
283238.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,195.0,2.0,251.2,9,2,3.0,5,2020,12,51,15,1,2020,12,51,15,1
827825.0,0,1,1,1,0,1,20.0,60.0,0,38.0,1.0,1,0,0,888.0,395.0,79358.55,6,2,1.0,3,2019,1,4,22,1,2021,6,23,9,2
280451.0,0,1,1,0,1,1,293.0,879.0,0,2.0,3.0,1,0,0,815.0,12.0,1914.38,8,2,2.0,0,2019,4,14,5,4,2020,1,4,23,3
828530.0,0,1,1,0,1,2,7.0,21.0,1,57.0,1.0,1,0,0,873.0,283.0,150637.84,6,2,2.0,0,2019,2,6,6,2,2020,12,50,7,0
824759.0,0,1,1,1,0,1,13.0,39.0,0,47.0,1.0,1,0,0,893.0,123.0,95098.38999999996,6,0,1.0,3,2019,1,3,17,3,2021,5,21,27,3
808303.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,137.0,1.0,356.0,9,2,3.0,6,2021,2,6,11,3,2021,2,6,11,3
780391.0,0,1,1,0,1,1,384.0,1152.0,0,2.0,4.0,1,0,1,655.0,2.0,356.92,10,0,2.0,0,2019,9,37,12,3,2020,9,40,30,2
753197.0,0,1,0,0,1,2,22.0,66.0,1,4.0,1.0,1,0,0,868.0,9.0,8348.0,8,2,3.0,4,2019,2,7,11,0,2019,7,29,19,4
816791.0,0,1,1,0,1,2,13.0,39.0,1,33.0,1.0,1,0,0,782.0,100.0,84675.95999999999,5,2,2.0,0,2019,5,19,8,2,2020,12,52,23,2
283483.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,355.0,1.0,435.6,9,2,3.0,5,2020,7,28,8,2,2020,7,28,8,2
831085.0,0,1,1,0,1,2,28.0,84.0,1,13.0,1.0,1,0,0,907.0,29.0,5040.0,7,2,2.0,0,2019,1,1,3,3,2020,6,24,9,1
808888.0,0,1,1,0,1,2,25.0,75.0,1,19.0,1.0,1,0,1,735.0,28.0,22314.4,6,2,2.0,0,2019,6,26,24,0,2020,11,45,5,3
288279.0,0,0,1,0,1,2,39.0,117.0,1,2.0,1.0,1,0,0,301.0,5.0,3400.0,6,2,3.0,5,2020,8,36,31,0,2020,10,41,9,4
780867.0,0,1,0,0,1,2,38.0,114.0,1,7.0,1.0,1,0,0,774.0,26.0,12339.35,6,2,3.0,4,2019,5,20,16,3,2019,12,50,13,4
754373.0,0,1,1,1,0,1,33.0,99.0,0,18.0,1.0,1,0,0,823.0,50.0,20606.0,5,2,1.0,3,2019,3,13,28,3,2021,6,24,17,3
819342.0,0,1,1,1,0,1,37.0,111.0,0,21.0,1.0,1,0,0,861.0,65.0,26594.45,6,2,1.0,3,2019,2,8,18,0,2021,5,18,5,2
818287.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,7.0,2.0,782.0,9,2,3.0,6,2021,6,25,21,0,2021,6,25,21,0
832090.0,0,0,1,0,1,1,107.0,321.0,0,2.0,1.0,1,0,0,314.0,8.0,992.0,6,2,3.0,5,2020,8,34,18,1,2020,12,49,3,3
826206.0,0,1,1,0,1,2,6.0,18.0,1,53.0,1.0,1,0,0,902.0,84.0,108571.0,6,2,2.0,0,2019,1,2,8,1,2020,1,2,6,0
819594.0,0,1,1,1,0,1,57.0,171.0,0,8.0,2.0,0,0,1,628.0,9.0,7677.9,6,2,1.0,3,2019,10,41,9,2,2021,5,20,20,3
280756.0,0,1,1,0,1,2,84.0,252.0,1,4.0,1.0,1,0,0,662.0,10.0,18388.48,5,2,2.0,0,2019,9,36,5,3,2020,5,19,5,1
818744.0,0,1,1,1,0,1,51.0,153.0,0,11.0,2.0,1,0,1,861.0,24.0,19460.2,7,2,1.0,3,2019,2,8,18,0,2021,2,7,18,3
832951.0,0,1,1,1,0,1,11.0,33.0,0,55.0,1.0,1,0,0,901.0,384.0,160767.80000000008,6,2,1.0,3,2019,1,2,9,2,2021,6,24,18,4
809589.0,0,1,1,1,0,1,64.0,192.0,0,12.0,1.0,1,0,1,867.0,41.0,30536.09,6,2,1.0,3,2019,2,7,12,1,2021,4,14,6,1
729827.0,0,1,1,0,1,2,59.0,177.0,1,4.0,4.0,1,0,0,901.0,8.0,3484.8,8,2,2.0,0,2019,1,2,9,2,2020,3,11,13,4
783391.0,0,1,1,1,0,1,47.0,141.0,0,11.0,1.0,1,0,1,846.0,24.0,14100.9,6,2,1.0,3,2019,3,10,5,1,2021,3,12,25,3
701856.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,313.0,5.0,4279.0,6,2,3.0,5,2020,8,34,19,2,2020,8,34,19,2
283906.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,167.0,50.0,2780.5,4,2,3.0,6,2021,1,2,12,1,2021,1,2,12,1
820172.0,0,1,0,0,1,2,23.0,69.0,1,3.0,-1.0,1,0,0,896.0,7.0,1811.0,10,2,3.0,4,2019,1,3,14,0,2019,3,9,1,4
714481.0,0,1,1,0,1,2,87.0,261.0,1,6.0,1.0,1,0,0,732.0,11.0,1850.4,8,2,2.0,0,2019,6,26,27,3,2020,8,33,12,2
833448.0,0,1,1,1,0,1,36.0,108.0,0,13.0,2.0,1,0,0,893.0,136.0,47337.75,6,2,1.0,3,2019,1,3,17,3,2021,6,24,16,2
278986.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,269.0,1.0,1170.0,8,2,3.0,5,2020,10,40,2,4,2020,10,40,2,4
826699.0,0,1,1,1,0,1,48.0,144.0,0,15.0,1.0,1,0,0,850.0,27.0,11091.0,7,2,1.0,3,2019,3,9,1,4,2021,5,21,27,3
729933.0,0,1,1,0,1,2,70.0,210.0,1,5.0,2.0,1,0,1,843.0,36.0,6096.1,6,2,2.0,0,2019,3,10,8,4,2020,9,36,2,2
704406.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,230.0,6.0,615.2,8,2,3.0,5,2020,11,46,10,1,2020,11,46,10,1
284154.0,0,1,1,0,1,1,423.0,1269.0,0,2.0,5.0,0,1,0,840.0,2.0,321.23,11,2,2.0,0,2019,3,11,11,0,2020,5,19,7,3
820465.0,0,1,1,0,1,2,14.0,42.0,1,11.0,2.0,1,0,1,859.0,48.0,32285.9,6,2,2.0,0,2019,2,8,20,2,2020,6,25,15,0
283893.0,0,1,0,0,1,2,53.0,159.0,1,3.0,1.0,1,0,0,726.0,6.0,1417.8,9,2,3.0,4,2019,7,27,3,2,2019,10,42,18,4
279025.0,0,1,0,0,1,2,89.0,267.0,1,3.0,1.0,1,0,0,871.0,202.0,13270.0,6,2,3.0,4,2019,2,6,8,4,2019,8,32,5,0
282546.0,0,1,1,0,1,1,176.0,528.0,0,3.0,2.0,1,0,0,686.0,10.0,3158.0,7,2,2.0,0,2019,8,33,12,0,2020,7,31,29,2
753714.0,0,1,1,1,0,1,35.0,105.0,0,14.0,1.0,1,0,0,607.0,26.0,17858.380000000005,5,2,1.0,3,2019,10,44,30,2,2021,5,19,10,0
729656.0,0,0,1,1,0,1,20.0,60.0,0,12.0,1.0,1,0,0,264.0,22.0,14470.0,4,2,2.0,2,2020,10,41,7,2,2021,5,19,11,1
820653.0,0,1,1,1,0,1,27.0,81.0,0,15.0,2.0,1,0,0,878.0,45.0,15549.0,6,2,1.0,3,2019,2,5,1,4,2021,4,14,9,4
288588.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,269.0,1.0,240.0,9,2,3.0,5,2020,10,40,2,4,2020,10,40,2,4
747677.0,0,1,1,1,0,1,301.0,903.0,0,3.0,4.0,0,1,0,768.0,17.0,1712.61,8,2,1.0,3,2019,5,21,22,2,2021,1,2,13,2
716908.0,0,1,1,0,1,1,149.0,447.0,0,4.0,2.0,1,0,0,735.0,10.0,2901.6000000000004,7,2,2.0,0,2019,6,26,24,0,2020,8,34,18,1
833880.0,0,1,1,0,1,2,26.0,78.0,1,12.0,2.0,1,0,0,887.0,89.0,16568.44,6,0,2.0,0,2019,1,4,23,2,2020,12,53,30,2
826954.0,0,1,1,1,0,1,39.0,117.0,0,18.0,1.0,1,0,0,864.0,30.0,17600.2,6,2,1.0,3,2019,2,7,15,4,2021,3,13,31,2
810311.0,0,1,1,0,1,1,102.0,306.0,0,5.0,2.0,1,0,0,825.0,10.0,7311.5,7,2,2.0,0,2019,3,13,26,1,2020,12,51,18,4
756939.0,0,1,1,1,0,2,21.0,63.0,1,12.0,2.0,1,0,0,790.0,146.0,45783.14,5,2,1.0,3,2019,4,18,30,1,2021,3,10,11,3
823638.0,0,1,1,0,1,1,120.0,360.0,0,7.0,2.0,1,0,0,894.0,68.0,7905.9,7,2,2.0,0,2019,1,3,16,2,2020,11,47,17,1
710426.0,0,0,0,1,0,1,70.0,210.0,0,2.0,1.0,1,0,0,158.0,2.0,904.8,8,2,3.0,6,2021,1,3,21,3,2021,4,13,1,3
284090.0,0,1,1,0,1,1,164.0,492.0,0,5.0,2.0,1,0,0,845.0,8.0,4417.12,7,2,2.0,0,2019,3,10,6,2,2020,11,47,20,4
748705.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,405.0,1.0,75.6,10,2,3.0,5,2020,5,21,19,1,2020,5,21,19,1
812353.0,0,1,1,1,0,1,27.0,81.0,0,14.0,2.0,1,0,0,888.0,41.0,36305.0,6,2,1.0,3,2019,1,4,22,1,2021,5,18,3,0
735513.0,0,1,0,1,1,1,761.0,2283.0,0,2.0,8.0,1,0,0,880.0,70.0,28680.0,6,2,2.0,1,2019,1,5,30,2,2021,3,9,1,0
757326.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,601.0,10.0,2628.16,6,2,3.0,4,2019,11,45,5,1,2019,11,45,5,1
823859.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,12.0,1.0,800.0,9,2,3.0,6,2021,6,24,16,2,2021,6,24,16,2
834629.0,0,1,1,0,1,1,110.0,330.0,0,5.0,2.0,1,0,0,826.0,12.0,2548.0,8,2,2.0,0,2019,3,13,25,0,2020,10,41,8,3
286488.0,0,1,1,0,1,2,140.0,420.0,1,2.0,1.0,0,1,0,616.0,3.0,1020.8,8,2,2.0,0,2019,10,43,21,0,2020,3,11,9,0
827585.0,0,1,1,1,0,2,18.0,54.0,1,19.0,1.0,1,0,0,892.0,69.0,32399.0,6,2,1.0,3,2019,1,3,18,4,2021,4,14,8,3
813110.0,0,1,1,1,0,2,14.0,42.0,1,23.0,2.0,1,0,0,896.0,42.0,20792.450000000004,6,2,1.0,3,2019,1,3,14,0,2021,5,19,11,1
288780.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,867.0,2.0,210.0,12,2,3.0,4,2019,2,7,12,1,2019,2,7,12,1
734923.0,0,1,1,0,1,1,153.0,459.0,0,3.0,2.0,1,0,0,711.0,8.0,1137.82,8,2,2.0,0,2019,7,29,18,3,2020,5,21,20,2
786136.0,0,0,1,1,0,2,17.0,51.0,1,8.0,2.0,1,0,0,493.0,73.0,26268.74,4,2,2.0,2,2020,2,8,21,4,2021,3,9,5,4
286777.0,0,1,1,1,0,1,328.0,984.0,0,3.0,4.0,0,1,0,782.0,4.0,2967.29,8,2,1.0,3,2019,5,19,8,2,2021,2,8,23,1
835564.0,0,1,1,1,0,1,33.0,99.0,0,19.0,1.0,1,0,0,896.0,125.0,16645.0,6,2,1.0,3,2019,1,3,14,0,2021,6,23,11,4
828779.0,0,1,1,1,0,1,35.0,105.0,0,17.0,1.0,1,0,0,748.0,44.0,33987.85,5,2,1.0,3,2019,6,24,11,1,2021,5,20,21,4
280042.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,285.0,1.0,253.0,9,2,3.0,5,2020,9,38,16,2,2020,9,38,16,2
281960.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,336.0,1.0,867.6,8,2,3.0,5,2020,7,31,27,0,2020,7,31,27,0
814060.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,649.0,2.0,495.0,10,2,3.0,4,2019,9,38,18,2,2019,9,38,18,2
738426.0,0,1,1,0,1,1,549.0,1647.0,0,2.0,6.0,1,1,0,797.0,5.0,865.2,9,2,2.0,0,2019,4,17,23,1,2020,10,43,23,4
757455.0,0,1,1,0,1,1,215.0,645.0,0,3.0,2.0,1,0,0,753.0,24.0,5992.0,7,2,2.0,0,2019,6,23,6,3,2020,8,33,10,0
825417.0,0,1,1,1,0,1,27.0,81.0,0,25.0,1.0,1,0,0,896.0,133.0,98586.35,6,2,1.0,3,2019,1,3,14,0,2021,6,22,4,4
713345.0,0,1,1,1,0,1,112.0,336.0,0,6.0,2.0,1,0,0,839.0,12.0,7400.0,7,2,1.0,3,2019,3,11,12,1,2021,4,16,23,4
729910.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,453.0,2.0,1515.6,9,2,3.0,5,2020,4,14,1,2,2020,4,14,1,2
701650.0,0,1,1,0,1,1,277.0,831.0,0,3.0,3.0,1,0,1,833.0,8.0,2291.06,8,2,2.0,0,2019,3,12,18,0,2020,9,39,23,2
830562.0,0,1,1,0,1,1,98.0,294.0,0,7.0,1.0,1,1,0,881.0,26.0,1480.0,9,2,2.0,0,2019,1,5,29,1,2020,11,45,4,2
814261.0,0,1,1,1,0,1,23.0,69.0,0,26.0,1.0,1,0,1,899.0,75.0,38190.40000000001,6,2,1.0,3,2019,1,2,11,4,2021,6,22,1,1
739016.0,0,1,1,0,1,1,127.0,381.0,0,5.0,2.0,1,0,1,816.0,7.0,2310.76,9,0,2.0,0,2019,4,14,4,3,2020,8,34,19,2
788429.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,608.0,2.0,1188.0,9,2,3.0,4,2019,10,44,29,1,2019,10,44,29,1
827267.0,0,1,1,1,0,1,99.0,297.0,0,4.0,2.0,1,0,0,740.0,6.0,3992.55,8,2,1.0,3,2019,6,25,19,2,2021,2,5,4,3
284437.0,0,1,1,0,1,1,249.0,747.0,0,3.0,2.0,1,0,0,720.0,3.0,668.0,10,2,2.0,0,2019,7,28,9,1,2020,11,47,18,2
836908.0,0,1,1,1,0,1,12.0,36.0,0,39.0,1.0,1,0,0,789.0,105.0,48658.40000000001,5,2,1.0,3,2019,5,18,1,2,2021,6,22,4,4
830872.0,0,1,1,1,0,2,13.0,39.0,1,27.0,1.0,1,0,0,901.0,56.0,12910.0,6,2,1.0,3,2019,1,2,9,2,2021,3,13,30,1
792006.0,0,1,1,1,0,1,48.0,144.0,0,17.0,1.0,1,0,0,894.0,150.0,29067.89,6,0,1.0,3,2019,1,3,16,2,2021,4,15,13,1
703845.0,0,0,1,1,0,1,33.0,99.0,0,6.0,1.0,1,0,0,199.0,22.0,2425.92,6,2,2.0,2,2020,12,50,11,4,2021,4,17,26,0
837588.0,0,1,1,1,0,1,7.0,21.0,0,65.0,1.0,1,0,0,741.0,196.0,114192.86,5,2,1.0,3,2019,6,25,18,1,2021,6,24,17,3
276513.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,777.0,7.0,2923.2,8,2,3.0,4,2019,5,20,13,0,2019,5,20,13,0
730031.0,0,0,1,0,1,2,44.0,132.0,1,2.0,1.0,1,0,0,286.0,11.0,2207.7,6,0,3.0,5,2020,9,38,15,1,2020,10,44,29,3
828398.0,0,1,1,1,0,1,30.0,90.0,0,22.0,1.0,1,0,1,879.0,172.0,43397.390000000014,6,0,1.0,3,2019,1,5,31,3,2021,6,22,2,2
837596.0,0,1,1,1,0,1,36.0,108.0,0,21.0,1.0,1,0,0,812.0,93.0,37305.75,5,2,1.0,3,2019,4,15,8,0,2021,4,16,22,3
701183.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,1,0,0,168.0,2.0,737.03,9,2,3.0,6,2021,1,2,11,0,2021,1,2,11,0
721800.0,0,1,0,0,1,1,215.0,645.0,0,2.0,2.0,1,0,1,816.0,2.0,972.0,10,2,3.0,4,2019,4,14,4,3,2019,11,45,5,1
823658.0,0,1,1,1,0,1,40.0,120.0,0,13.0,2.0,1,0,0,859.0,29.0,17006.9,6,2,1.0,3,2019,2,8,20,2,2021,4,13,1,3
837754.0,0,1,1,0,1,2,66.0,198.0,1,12.0,1.0,1,0,0,865.0,35.0,15304.5,6,1,2.0,0,2019,2,7,14,3,2020,12,50,8,1
832203.0,0,1,0,0,1,2,40.0,120.0,1,2.0,-1.0,1,0,0,781.0,3.0,533.0,10,2,3.0,4,2019,5,19,9,3,2019,6,25,18,1
282604.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,1,0,0,872.0,1.0,735.0,12,2,3.0,4,2019,2,6,7,3,2019,2,6,7,3
284065.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,747.0,1.0,792.0,11,2,3.0,4,2019,6,24,12,2,2019,6,24,12,2
828941.0,0,0,1,1,0,1,50.0,150.0,0,7.0,2.0,1,0,0,458.0,48.0,46245.2,4,2,2.0,2,2020,3,13,27,4,2021,6,23,11,4
279725.0,0,0,1,0,1,2,66.0,198.0,1,2.0,1.0,1,0,0,395.0,3.0,2980.0,7,2,3.0,5,2020,5,22,29,4,2020,8,32,3,0
832417.0,0,1,1,1,0,1,46.0,138.0,0,8.0,2.0,1,0,0,728.0,19.0,4205.0,7,2,1.0,3,2019,7,27,1,0,2021,4,17,26,0
703556.0,1,0,1,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,375.0,2.0,1380.88,9,2,3.0,5,2020,6,25,18,3,2020,6,25,18,3
830911.0,0,1,1,1,0,1,288.0,864.0,0,5.0,3.0,1,0,0,748.0,60.0,17182.8,5,2,1.0,3,2019,6,24,11,1,2021,4,17,29,3
268096.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,817.0,2.0,1576.0,10,2,3.0,4,2019,4,14,3,2,2019,4,14,3,2
833707.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,777.0,1.0,2404.0,10,2,3.0,4,2019,5,20,13,0,2019,5,20,13,0
757807.0,0,1,1,0,1,1,98.0,294.0,0,8.0,2.0,1,0,0,810.0,12.0,8518.65,7,2,2.0,0,2019,4,15,10,2,2020,12,49,2,2
799785.0,0,0,0,1,0,1,34.0,102.0,0,2.0,-1.0,1,0,0,53.0,25.0,3427.0,5,2,3.0,6,2021,5,18,6,3,2021,6,23,9,2
722065.0,0,1,1,1,0,1,177.0,531.0,0,4.0,4.0,1,0,1,878.0,16.0,9646.92,8,0,1.0,3,2019,2,5,1,4,2021,1,3,20,2
837977.0,0,0,1,0,1,2,48.0,144.0,1,3.0,1.0,1,0,0,362.0,26.0,2415.6,6,2,3.0,5,2020,7,27,1,2,2020,10,41,6,1
834821.0,0,1,1,1,0,1,48.0,144.0,0,10.0,1.0,1,0,1,768.0,24.0,17590.4,6,2,1.0,3,2019,5,21,22,2,2021,3,10,8,0
709635.0,0,1,1,1,0,1,77.0,231.0,0,6.0,2.0,1,0,0,546.0,73.0,17990.66,4,2,1.0,3,2019,12,1,30,0,2021,5,18,3,0
759636.0,0,1,1,1,0,1,36.0,108.0,0,17.0,1.0,1,0,1,801.0,54.0,20741.8,5,2,1.0,3,2019,4,16,19,4,2021,6,23,9,2
747050.0,0,1,0,1,1,1,146.0,438.0,0,5.0,3.0,1,0,1,805.0,12.0,17271.6,6,2,2.0,1,2019,4,16,15,0,2021,6,23,11,4
831854.0,0,1,1,0,1,2,44.0,132.0,1,9.0,1.0,1,0,0,685.0,61.0,28021.0,5,2,2.0,0,2019,8,33,13,1,2020,11,46,9,0
279162.0,1,0,0,1,0,0,0.0,0.0,0,1.0,-1.0,0,0,1,101.0,22.0,3927.0,5,2,3.0,6,2021,3,11,19,4,2021,3,11,19,4
737027.0,0,1,1,1,0,1,147.0,441.0,0,5.0,2.0,1,0,1,824.0,15.0,8013.799999999999,7,2,1.0,3,2019,3,13,27,2,2021,4,13,2,4
838703.0,0,1,1,1,0,1,12.0,36.0,0,52.0,1.0,1,0,0,882.0,142.0,87899.04000000002,6,2,1.0,3,2019,1,5,28,0,2021,5,21,25,1
835512.0,0,1,1,1,0,1,50.0,150.0,0,13.0,1.0,1,0,1,859.0,91.0,29025.56,6,2,1.0,3,2019,2,8,20,2,2021,2,6,12,4
287114.0,0,1,0,0,1,1,293.0,879.0,0,2.0,3.0,1,0,0,864.0,5.0,4845.0,9,2,3.0,4,2019,2,7,15,4,2019,12,49,5,3
764498.0,0,1,1,1,0,1,51.0,153.0,0,12.0,2.0,1,0,1,886.0,67.0,18974.0,6,2,1.0,3,2019,1,4,24,3,2021,6,22,4,4
279869.0,1,1,0,0,1,0,0.0,0.0,1,1.0,-1.0,0,0,1,746.0,1.0,837.69,10,0,3.0,4,2019,6,24,13,3,2019,6,24,13,3
279183.0,0,0,1,1,0,1,191.0,573.0,0,2.0,3.0,1,0,0,272.0,2.0,1105.6,8,2,2.0,2,2020,9,40,29,1,2021,4,14,8,3
838901.0,0,1,1,1,0,1,17.0,51.0,0,41.0,1.0,1,0,0,903.0,88.0,66817.9,6,2,1.0,3,2019,1,2,7,0,2021,6,23,9,2
