accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,FirstOrderedDate,LastOrderedDate,NumQtrsPerOrder,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode,Average_years_taken_per order,Orders year wise
1002166.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,105.0,315.0,WillNot_Churn,4.0,2019-02-11,2021-01-26,4.0,Yes,Yes,No,868.0,7.0,1341.88,10,US,2.0,"Orders in 2019,2021"
855868.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-04-29,2019-04-29,-1.0,Yes,No,No,791.0,3.0,917.0,9,US,3.0,Orders only in 2019
1002506.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,15.0,45.0,WillNot_Churn,38.0,2019-01-11,2021-06-09,1.0,Yes,Yes,No,899.0,78.0,42025.03999999999,6,US,1.0,Orders in all years
705619.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-12-17,2019-12-17,-1.0,No,No,Yes,559.0,1.0,222.3,10,US,3.0,Orders only in 2019
783156.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,75.0,225.0,WillNot_Churn,6.0,2019-04-17,2021-05-21,2.0,Yes,No,No,803.0,7.0,8049.0,8,US,1.0,Orders in all years
849077.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,202.0,606.0,WillNot_Churn,6.0,2019-01-03,2021-03-19,3.0,Yes,No,No,907.0,10.0,9891.0,8,US,1.0,Orders in all years
1003548.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,36.0,108.0,WillNot_Churn,17.0,2019-02-28,2021-05-07,2.0,Yes,Yes,No,851.0,272.0,24097.06,6,US,1.0,Orders in all years
813452.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,69.0,207.0,WillNot_Churn,6.0,2019-03-06,2021-01-20,2.0,Yes,No,No,845.0,42.0,11742.0,5,US,1.0,Orders in all years
772700.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-06-05,2020-06-05,-1.0,Yes,No,No,388.0,2.0,1504.8,9,US,3.0,Orders only in 2020
850087.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,106.0,318.0,WillNot_Churn,4.0,2019-03-13,2020-11-06,4.0,Yes,No,No,838.0,13.0,3426.14,7,CA,2.0,"Orders in 2019,2020"
795038.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-08-16,2019-08-16,-1.0,Yes,No,No,682.0,4.0,2307.42,9,US,3.0,Orders only in 2019
835210.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-06-18,2021-06-18,-1.0,Yes,No,No,10.0,4.0,1190.1,7,US,3.0,Orders only in 2021
709293.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-08-31,2020-08-31,-1.0,Yes,No,No,301.0,2.0,680.4,9,US,3.0,Orders only in 2020
1003693.0,No,Yes,Yes,No,Will_Churn,Will_Churn,9.0,27.0,Will_Churn,30.0,2019-01-10,2020-08-24,1.0,Yes,Yes,No,900.0,121.0,88560.6,6,US,2.0,"Orders in 2019,2020"
751140.0,No,No,Yes,No,Will_Churn,Will_Churn,3.0,9.0,Will_Churn,4.0,2020-10-19,2020-10-29,-1.0,Yes,No,No,252.0,5.0,3939.0,6,US,3.0,Orders only in 2020
757270.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-12-11,2019-12-11,-1.0,Yes,No,No,565.0,6.0,399.0,9,PR,3.0,Orders only in 2019
287921.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-09-25,2020-09-25,-1.0,No,No,Yes,276.0,1.0,624.0,9,US,3.0,Orders only in 2020
832304.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,103.0,309.0,WillNot_Churn,4.0,2020-08-28,2021-03-22,1.0,Yes,No,Yes,304.0,4.0,4815.1,6,US,2.0,"Orders in 2020,2021"
840132.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,67.0,201.0,WillNot_Churn,12.0,2019-01-02,2021-01-21,1.0,Yes,No,No,908.0,26.0,12702.1,7,US,1.0,Orders in all years
1001912.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,76.0,228.0,WillNot_Churn,4.0,2020-06-10,2021-05-04,2.0,No,Yes,No,383.0,4.0,2872.24,7,US,2.0,"Orders in 2020,2021"
710799.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-03-13,2020-03-13,-1.0,Yes,No,No,472.0,1.0,872.0,9,US,3.0,Orders only in 2020
824146.0,No,Yes,No,No,Will_Churn,Will_Churn,73.0,219.0,Will_Churn,3.0,2019-04-12,2019-09-05,1.0,Yes,No,No,808.0,18.0,9127.479999999998,7,US,3.0,Orders only in 2019
835830.0,No,Yes,Yes,No,Will_Churn,Will_Churn,55.0,165.0,Will_Churn,5.0,2019-12-23,2020-12-15,2.0,Yes,No,No,553.0,11.0,1986.0,7,US,2.0,"Orders in 2019,2020"
1003719.0,No,No,Yes,Yes,WillNot_Churn,Will_Churn,7.0,21.0,Will_Churn,23.0,2020-08-19,2021-05-14,1.0,Yes,No,Yes,313.0,61.0,39835.61,3,US,2.0,"Orders in 2020,2021"
288489.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-08-12,2020-08-12,-1.0,Yes,No,No,320.0,1.0,780.0,9,US,3.0,Orders only in 2020
832827.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,65.0,195.0,WillNot_Churn,6.0,2019-03-15,2021-03-29,2.0,Yes,No,Yes,836.0,61.0,8497.16,6,CA,2.0,"Orders in 2019,2021"
1002365.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,33.0,99.0,WillNot_Churn,17.0,2019-05-02,2021-04-30,1.0,Yes,Yes,No,788.0,64.0,8190.379999999999,6,US,1.0,Orders in all years
1001965.0,No,Yes,Yes,No,Will_Churn,Will_Churn,28.0,84.0,Will_Churn,5.0,2019-10-11,2020-02-26,1.0,No,Yes,No,626.0,109.0,12800.88,4,US,2.0,"Orders in 2019,2020"
747027.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-06-05,2019-06-05,-1.0,Yes,No,No,754.0,5.0,1040.55,9,US,3.0,Orders only in 2019
711683.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-01-14,2020-01-14,-1.0,No,No,Yes,531.0,2.0,1722.6,9,US,3.0,Orders only in 2020
761140.0,No,Yes,Yes,No,Will_Churn,Will_Churn,116.0,348.0,Will_Churn,3.0,2019-11-18,2020-07-08,2.0,Yes,No,No,588.0,6.0,4938.0,7,US,2.0,"Orders in 2019,2020"
807089.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,346.0,1038.0,WillNot_Churn,3.0,2019-01-03,2020-11-25,4.0,Yes,No,No,907.0,9.0,3725.0,8,US,2.0,"Orders in 2019,2020"
1002459.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,14.0,42.0,Will_Churn,28.0,2019-01-07,2021-04-01,2.0,Yes,No,No,903.0,88.0,34855.0,6,US,1.0,Orders in all years
856956.0,No,No,Yes,No,Will_Churn,Will_Churn,50.0,150.0,Will_Churn,6.0,2020-02-12,2020-10-22,2.0,Yes,No,Yes,502.0,12.0,1839.2,7,US,3.0,Orders only in 2020
739329.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-04-16,2020-04-16,-1.0,Yes,No,No,438.0,4.0,6415.38,7,CA,3.0,Orders only in 2020
862129.0,No,Yes,Yes,No,Will_Churn,Will_Churn,28.0,84.0,Will_Churn,9.0,2019-02-05,2020-12-09,2.0,Yes,No,Yes,874.0,105.0,43302.23,6,US,2.0,"Orders in 2019,2020"
1003792.0,No,Yes,Yes,No,Will_Churn,Will_Churn,25.0,75.0,Will_Churn,7.0,2019-01-29,2020-02-18,2.0,Yes,No,No,881.0,10.0,3057.0,8,US,2.0,"Orders in 2019,2020"
285419.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-08-01,2019-08-01,-1.0,Yes,No,No,697.0,1.0,846.0,10,US,3.0,Orders only in 2019
766101.0,No,Yes,Yes,No,Will_Churn,Will_Churn,101.0,303.0,Will_Churn,6.0,2019-07-26,2020-08-21,2.0,Yes,No,No,703.0,28.0,6921.67,7,US,2.0,"Orders in 2019,2020"
833383.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,124.0,372.0,WillNot_Churn,4.0,2019-03-01,2020-10-16,4.0,Yes,No,Yes,850.0,6.0,3936.2,9,US,2.0,"Orders in 2019,2020"
840402.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,245.0,735.0,WillNot_Churn,3.0,2019-05-29,2020-10-01,3.0,Yes,No,No,761.0,3.0,1740.0,9,US,2.0,"Orders in 2019,2020"
1002468.0,No,Yes,Yes,No,Will_Churn,Will_Churn,40.0,120.0,Will_Churn,9.0,2019-01-16,2020-10-14,2.0,Yes,Yes,No,894.0,42.0,14068.36,6,US,2.0,"Orders in 2019,2020"
1002604.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,8.0,24.0,Will_Churn,61.0,2019-01-16,2021-01-19,1.0,Yes,Yes,No,894.0,130.0,107923.76,6,US,1.0,Orders in all years
787307.0,No,Yes,Yes,No,Will_Churn,Will_Churn,62.0,186.0,Will_Churn,7.0,2019-02-18,2020-11-09,2.0,Yes,No,No,861.0,22.0,20733.0,7,US,2.0,"Orders in 2019,2020"
853175.0,No,No,Yes,No,Will_Churn,WillNot_Churn,100.0,300.0,WillNot_Churn,2.0,2020-08-04,2020-11-12,1.0,No,No,Yes,328.0,35.0,687.0,6,US,3.0,Orders only in 2020
1004012.0,No,Yes,Yes,No,Will_Churn,Will_Churn,7.0,21.0,Will_Churn,107.0,2019-01-03,2020-10-21,1.0,Yes,Yes,No,907.0,715.0,80236.12000000002,6,US,2.0,"Orders in 2019,2020"
277469.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-01-16,2019-01-16,-1.0,Yes,No,No,894.0,3.0,507.0,11,US,3.0,Orders only in 2019
281736.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-09-05,2019-09-05,-1.0,Yes,No,No,662.0,2.0,5616.4,8,PR,3.0,Orders only in 2019
1002488.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,34.0,102.0,WillNot_Churn,19.0,2019-03-04,2021-06-03,1.0,Yes,Yes,No,847.0,58.0,9502.929999999997,7,US,1.0,Orders in all years
724078.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,494.0,1482.0,WillNot_Churn,2.0,2019-07-11,2020-11-16,5.0,Yes,No,No,718.0,7.0,3332.31,8,CA,2.0,"Orders in 2019,2020"
863070.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,589.0,1767.0,WillNot_Churn,2.0,2019-04-15,2020-11-24,6.0,Yes,No,No,805.0,4.0,1735.5,9,US,2.0,"Orders in 2019,2020"
857444.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,28.0,84.0,WillNot_Churn,8.0,2019-01-08,2021-04-06,2.0,Yes,No,Yes,902.0,19.0,10574.610000000002,7,CA,1.0,Orders in all years
1004022.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,29.0,87.0,WillNot_Churn,21.0,2019-10-17,2021-06-18,1.0,No,Yes,No,620.0,78.0,13466.96,4,US,1.0,Orders in all years
1002494.0,No,Yes,Yes,No,Will_Churn,Will_Churn,158.0,474.0,Will_Churn,2.0,2019-09-30,2020-03-06,2.0,No,Yes,No,637.0,3.0,685.4000000000001,9,US,2.0,"Orders in 2019,2020"
818385.0,No,Yes,Yes,No,Will_Churn,Will_Churn,46.0,138.0,Will_Churn,7.0,2019-01-28,2020-11-13,2.0,Yes,No,No,882.0,42.0,13382.9,6,US,2.0,"Orders in 2019,2020"
863276.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-04-12,2019-04-12,-1.0,No,No,Yes,808.0,1.0,198.9,11,US,3.0,Orders only in 2019
858133.0,No,Yes,Yes,No,Will_Churn,Will_Churn,78.0,234.0,Will_Churn,8.0,2019-01-07,2020-05-18,1.0,Yes,No,Yes,903.0,26.0,17937.3,7,US,2.0,"Orders in 2019,2020"
1004166.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,34.0,102.0,WillNot_Churn,14.0,2019-05-09,2021-05-18,1.0,Yes,No,Yes,781.0,70.0,18641.14,5,US,1.0,Orders in all years
702036.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-12-18,2019-12-18,-1.0,No,No,Yes,558.0,1.0,864.0,9,US,3.0,Orders only in 2019
841503.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,72.0,216.0,WillNot_Churn,12.0,2019-05-22,2021-05-06,1.0,Yes,No,No,768.0,66.0,41703.92,5,US,1.0,Orders in all years
1002508.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-04-08,2019-04-08,-1.0,Yes,No,No,812.0,1.0,269.0,11,US,3.0,Orders only in 2019
799312.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,156.0,468.0,WillNot_Churn,5.0,2019-05-22,2021-06-16,2.0,Yes,No,No,768.0,9.0,10454.2,6,US,1.0,Orders in all years
1002700.0,No,Yes,Yes,No,Will_Churn,Will_Churn,11.0,33.0,Will_Churn,45.0,2019-02-19,2020-11-04,1.0,Yes,Yes,No,860.0,191.0,39185.99999999999,6,US,2.0,"Orders in 2019,2020"
729595.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,287.0,861.0,WillNot_Churn,2.0,2019-05-09,2020-02-20,3.0,Yes,No,Yes,781.0,2.0,1852.6,10,US,2.0,"Orders in 2019,2020"
710897.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-04-15,2020-04-15,-1.0,Yes,No,No,439.0,2.0,235.2,10,US,3.0,Orders only in 2020
837683.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-07-16,2020-07-16,-1.0,No,No,Yes,347.0,1.0,200.7,9,US,3.0,Orders only in 2020
863521.0,No,Yes,Yes,No,Will_Churn,Will_Churn,6.0,18.0,Will_Churn,8.0,2019-11-14,2020-02-19,1.0,Yes,No,No,592.0,26.0,13449.1,5,US,2.0,"Orders in 2019,2020"
858697.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,20.0,60.0,WillNot_Churn,31.0,2019-02-19,2021-05-03,1.0,Yes,No,Yes,860.0,97.0,31567.7,6,US,1.0,Orders in all years
1004232.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,80.0,240.0,WillNot_Churn,10.0,2019-04-03,2021-02-05,1.0,Yes,Yes,No,817.0,67.0,7064.44,6,US,1.0,Orders in all years
837056.0,No,No,Yes,Yes,WillNot_Churn,Will_Churn,45.0,135.0,Will_Churn,8.0,2020-03-03,2021-01-22,1.0,No,Yes,No,482.0,13.0,3519.2,6,US,2.0,"Orders in 2020,2021"
1002525.0,No,Yes,Yes,No,Will_Churn,Will_Churn,67.0,201.0,Will_Churn,6.0,2019-01-21,2020-04-03,1.0,Yes,Yes,No,889.0,10.0,2326.32,9,US,2.0,"Orders in 2019,2020"
858671.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,71.0,213.0,WillNot_Churn,6.0,2019-05-22,2021-04-26,2.0,Yes,No,No,768.0,41.0,23862.35,5,US,1.0,Orders in all years
1002840.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,105.0,315.0,WillNot_Churn,5.0,2019-08-29,2021-01-12,2.0,No,Yes,No,669.0,28.0,6354.64,7,US,1.0,Orders in all years
864474.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,625.0,1875.0,WillNot_Churn,2.0,2019-07-17,2021-04-02,7.0,Yes,No,Yes,712.0,3.0,4290.3,8,US,2.0,"Orders in 2019,2021"
860218.0,No,Yes,Yes,No,Will_Churn,Will_Churn,11.0,33.0,Will_Churn,34.0,2019-03-18,2020-09-09,1.0,Yes,No,Yes,833.0,105.0,34098.8,5,US,2.0,"Orders in 2019,2020"
1004582.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,100.0,300.0,WillNot_Churn,5.0,2019-09-27,2021-01-13,2.0,No,Yes,No,640.0,9.0,6227.960000000001,6,US,1.0,Orders in all years
799893.0,No,Yes,No,No,Will_Churn,Will_Churn,19.0,57.0,Will_Churn,2.0,2019-05-31,2019-06-19,-1.0,Yes,No,No,759.0,14.0,2920.7,7,US,3.0,Orders only in 2019
1002143.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,259.0,777.0,WillNot_Churn,3.0,2019-07-17,2020-12-16,2.0,Yes,No,Yes,712.0,10.0,2867.7,7,US,2.0,"Orders in 2019,2020"
775237.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,113.0,339.0,WillNot_Churn,5.0,2019-05-24,2020-10-26,2.0,Yes,No,No,766.0,11.0,2783.0,7,US,2.0,"Orders in 2019,2020"
800253.0,No,No,Yes,No,Will_Churn,Will_Churn,17.0,51.0,Will_Churn,2.0,2020-09-21,2020-10-08,1.0,Yes,No,No,280.0,3.0,2412.24,7,US,3.0,Orders only in 2020
864946.0,No,Yes,Yes,No,Will_Churn,Will_Churn,130.0,390.0,Will_Churn,3.0,2019-09-11,2020-05-28,2.0,Yes,No,No,656.0,7.0,1428.0,8,US,2.0,"Orders in 2019,2020"
837792.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,101.0,303.0,WillNot_Churn,4.0,2019-02-04,2020-10-15,2.0,Yes,No,Yes,875.0,13.0,1435.0,9,US,2.0,"Orders in 2019,2020"
1004600.0,No,Yes,Yes,No,Will_Churn,Will_Churn,4.0,12.0,Will_Churn,210.0,2019-01-08,2020-10-22,1.0,Yes,Yes,No,902.0,2939.0,295085.6399999999,6,US,2.0,"Orders in 2019,2020"
769990.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-10-30,2020-10-30,-1.0,No,No,Yes,241.0,1.0,121.5,9,US,3.0,Orders only in 2020
845788.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,92.0,276.0,WillNot_Churn,7.0,2019-03-08,2021-02-25,1.0,Yes,No,No,843.0,13.0,8945.0,7,US,1.0,Orders in all years
820111.0,No,Yes,Yes,No,Will_Churn,Will_Churn,137.0,411.0,Will_Churn,4.0,2019-02-22,2020-03-27,2.0,Yes,No,Yes,857.0,16.0,2160.38,9,CA,2.0,"Orders in 2019,2020"
1002530.0,No,Yes,No,Yes,Will_Churn,WillNot_Churn,88.0,264.0,WillNot_Churn,5.0,2019-01-28,2021-03-15,3.0,Yes,No,Yes,882.0,8.0,3806.0,8,US,2.0,"Orders in 2019,2021"
1002269.0,No,Yes,Yes,No,Will_Churn,Will_Churn,13.0,39.0,Will_Churn,17.0,2019-02-18,2020-02-19,1.0,No,Yes,No,861.0,30.0,21504.320000000003,6,US,2.0,"Orders in 2019,2020"
860270.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-02-27,2020-02-27,-1.0,No,No,Yes,487.0,1.0,904.5,9,US,3.0,Orders only in 2020
752295.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-03-30,2021-03-30,-1.0,Yes,No,No,90.0,3.0,634.62,8,CA,3.0,Orders only in 2021
1002562.0,No,No,Yes,No,Will_Churn,Will_Churn,54.0,162.0,Will_Churn,4.0,2020-05-14,2020-11-16,1.0,No,Yes,No,410.0,18.0,2442.6,7,US,3.0,Orders only in 2020
795335.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,142.0,426.0,WillNot_Churn,8.0,2019-01-03,2021-04-07,2.0,Yes,No,No,907.0,23.0,16800.01,7,CA,1.0,Orders in all years
828353.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,39.0,117.0,WillNot_Churn,2.0,2021-04-16,2021-05-25,-1.0,No,No,Yes,73.0,2.0,2083.0,8,US,3.0,Orders only in 2021
801678.0,No,Yes,No,No,Will_Churn,Will_Churn,60.0,180.0,Will_Churn,3.0,2019-02-26,2019-06-27,1.0,Yes,No,No,853.0,4.0,3765.0,9,US,3.0,Orders only in 2019
840723.0,No,Yes,No,No,Will_Churn,Will_Churn,20.0,60.0,Will_Churn,7.0,2019-05-13,2019-08-23,1.0,No,No,Yes,777.0,47.0,4823.75,6,US,3.0,Orders only in 2019
866107.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,112.0,336.0,WillNot_Churn,5.0,2019-10-08,2021-01-13,1.0,Yes,No,No,629.0,15.0,3032.0,6,US,1.0,Orders in all years
810079.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-11-21,2019-11-21,-1.0,No,No,Yes,585.0,1.0,882.0,9,US,3.0,Orders only in 2019
846942.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,30.0,90.0,WillNot_Churn,15.0,2019-01-15,2021-06-09,2.0,Yes,No,No,895.0,49.0,35927.8,6,US,1.0,Orders in all years
1002623.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,7.0,21.0,Will_Churn,74.0,2019-04-16,2021-06-03,1.0,Yes,Yes,No,804.0,336.0,69708.36,5,US,1.0,Orders in all years
820654.0,No,Yes,Yes,No,Will_Churn,WillNot_Churn,91.0,273.0,WillNot_Churn,4.0,2019-08-07,2020-12-04,2.0,Yes,No,No,691.0,6.0,1326.92,9,CA,2.0,"Orders in 2019,2020"
1002877.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,20.0,60.0,WillNot_Churn,29.0,2019-01-15,2021-06-17,1.0,Yes,Yes,No,895.0,203.0,73548.24,6,US,1.0,Orders in all years
802940.0,No,No,Yes,No,Will_Churn,WillNot_Churn,171.0,513.0,WillNot_Churn,3.0,2020-01-20,2020-12-28,3.0,Yes,No,Yes,525.0,3.0,1677.45,8,US,3.0,Orders only in 2020
867252.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-08-27,2020-08-27,-1.0,Yes,No,No,305.0,3.0,2127.0,7,US,3.0,Orders only in 2020
779206.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-10-21,2019-10-21,-1.0,No,No,Yes,616.0,1.0,556.2,10,US,3.0,Orders only in 2019
810666.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-09-28,2020-09-28,-1.0,No,No,Yes,273.0,1.0,241.2,9,US,3.0,Orders only in 2020
1002879.0,No,Yes,Yes,No,Will_Churn,Will_Churn,74.0,222.0,Will_Churn,6.0,2019-02-28,2020-05-08,1.0,Yes,Yes,No,851.0,36.0,13165.4,6,US,2.0,"Orders in 2019,2020"
738703.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-03-21,2019-03-21,-1.0,Yes,No,No,830.0,3.0,97.6,10,US,3.0,Orders only in 2019
1002345.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,33.0,99.0,WillNot_Churn,14.0,2019-03-01,2021-05-17,2.0,Yes,Yes,No,850.0,45.0,18611.41,6,US,1.0,Orders in all years
799770.0,No,No,No,Yes,WillNot_Churn,WillNot_Churn,21.0,63.0,WillNot_Churn,5.0,2021-03-24,2021-05-19,1.0,Yes,No,Yes,96.0,14.0,13344.85,4,US,3.0,Orders only in 2021
869002.0,No,No,Yes,Yes,WillNot_Churn,WillNot_Churn,178.0,534.0,WillNot_Churn,3.0,2020-06-26,2021-06-18,2.0,Yes,No,Yes,367.0,16.0,5579.52,5,US,2.0,"Orders in 2020,2021"
775272.0,No,No,Yes,No,Will_Churn,Will_Churn,15.0,45.0,Will_Churn,2.0,2020-11-16,2020-12-01,-1.0,No,No,Yes,224.0,8.0,3172.41,5,CA,3.0,Orders only in 2020
756421.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-07-28,2020-07-28,-1.0,No,No,Yes,335.0,1.0,77.0,9,US,3.0,Orders only in 2020
1002697.0,No,Yes,Yes,Yes,WillNot_Churn,WillNot_Churn,54.0,162.0,WillNot_Churn,17.0,2019-01-16,2021-05-25,1.0,Yes,Yes,No,894.0,282.0,45021.18,6,US,1.0,Orders in all years
860767.0,No,Yes,No,No,Will_Churn,WillNot_Churn,224.0,672.0,WillNot_Churn,2.0,2019-02-18,2019-09-30,2.0,Yes,No,Yes,861.0,37.0,2284.23,8,CA,3.0,Orders only in 2019
1002360.0,No,Yes,Yes,No,Will_Churn,Will_Churn,92.0,276.0,Will_Churn,4.0,2019-11-08,2020-09-22,1.0,No,Yes,No,598.0,6.0,3730.6,7,US,2.0,"Orders in 2019,2020"
710039.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-03-25,2021-03-25,-1.0,Yes,No,No,95.0,3.0,1731.68,7,US,3.0,Orders only in 2021
829675.0,No,No,Yes,No,Will_Churn,Will_Churn,48.0,144.0,Will_Churn,2.0,2020-11-05,2020-12-23,-1.0,Yes,No,No,235.0,39.0,7605.900000000001,4,CA,3.0,Orders only in 2020
871766.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-04-28,2021-04-28,-1.0,No,No,Yes,61.0,1.0,214.0,9,US,3.0,Orders only in 2021
812052.0,Yes,No,No,Yes,WillNot_Churn,Single order throughout,0.0,0.0,WillNot_Churn,1.0,2021-04-30,2021-04-30,-1.0,Yes,No,No,59.0,3.0,669.0,8,US,3.0,Orders only in 2021
860778.0,No,Yes,Yes,No,Will_Churn,Will_Churn,59.0,177.0,Will_Churn,4.0,2019-06-24,2020-06-26,2.0,Yes,No,No,735.0,9.0,3063.56,7,US,2.0,"Orders in 2019,2020"
1003021.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,16.0,48.0,Will_Churn,15.0,2019-11-12,2021-04-22,2.0,No,Yes,No,594.0,28.0,18188.4,5,US,1.0,Orders in all years
1002748.0,No,Yes,Yes,Yes,WillNot_Churn,Will_Churn,11.0,33.0,Will_Churn,51.0,2019-01-07,2021-05-06,1.0,Yes,Yes,No,903.0,100.0,70948.29,6,US,1.0,Orders in all years
872002.0,Yes,No,Yes,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2020-11-17,2020-11-17,-1.0,Yes,No,No,223.0,5.0,3539.2,6,US,3.0,Orders only in 2020
283151.0,Yes,Yes,No,No,Will_Churn,Single order throughout,0.0,0.0,Will_Churn,1.0,2019-03-07,2019-03-07,-1.0,No,Yes,No,844.0,2.0,197.6,11,US,3.0,Orders only in 2019
